,price,gameNumber,topprize,overallodds,topprizeavail,extrachances,secondChance,startDate,endDate,lastdatetoclaim,dateexported,gameURL,gamePhoto_x,gameName,Winning Tickets At Start,Winning Tickets Unclaimed,topprizestarting,topprizeremain,gamePhoto_y,Total at start,Total remaining,Non-prize at start,Non-prize remaining,topprizeodds,Current Odds of Top Prize,Change in Current Odds of Top Prize,Current Odds of Any Prize,Change in Current Odds of Any Prize,Odds of Profit Prize,Starting Odds of Profit Prize,Change in Odds of Profit Prize,Probability of Winning Any Prize,Starting Probability of Winning Any Prize,Change in Probability of Any Prize,Probability of Winning Profit Prize,Starting Probability of Winning Profit Prize,Change in Probability of Profit Prize,StdDev of All Prizes,StdDev of Profit Prizes,Odds of Any Prize + 3 StdDevs,Odds of Profit Prize + 3 StdDevs,Max Tickets to Buy,Expected Value of Any Prize (as % of cost),Change in Expected Value of Any Prize,Expected Value of Profit Prize (as % of cost),Change in Expected Value of Profit Prize,Percent of Prizes Remaining,Percent of Profit Prizes Remaining,Ratio of Decline in Prizes to Decline in Losing Ticket,Photo,FAQ,About,Directory,Data Date,Days Since Start,Rank by Best Probability of Winning Any Prize,Rank by Best Probability of Winning Profit Prize,Rank by Least Expected Losses,Rank by Most Available Prizes,Rank by Best Change in Probabilities,Rank Average,Overall Rank,Rank by Cost,Stats Page
160,5.0,351,100000,3.93,,Yes,Yes,"Jan. 27, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/dynamite-crossword-2854/,https://static.coloradolottery.com/media/cache/18/8b/188b0ee48dc971b961b46f53f349ed21.jpg,Dynamite Crossword➞,1283881,1283881,5,5,https://static.coloradolottery.com/media/cache/18/8b/188b0ee48dc971b961b46f53f349ed21.jpg,5045652.33,5045652.33,3761771.33,3761771.33,1009130.466,1009130.466,0.0,3.93,-6.540284163837387e-08,5.84,5.840679445432878,0.0,0.2544529428505969,0.2544529428505969,0.0,0.17121295721544014,0.17121295721544014,0.0,0.025723662656070224,0.020190775904670537,12.958106840526728,16.50887340167803,7.0,0.43,0.0,0.4297975762101706,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/18/8b/188b0ee48dc971b961b46f53f349ed21.jpg,,,,2026-04-18,446,129.0,117.33333333333333,88.0,,109.16666666666667,110.875,168.0,18.0,/colorado-statistics-for-each-scratcher-game
161,2.0,366,20000,4.39,,Yes,Yes,"March 31, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2871/,https://static.coloradolottery.com/media/cache/03/5b/035b4491d676a5be6a8014cffac0d9c6.jpg,MONOPOLY™➞,437798,437798,2,2,https://static.coloradolottery.com/media/cache/03/5b/035b4491d676a5be6a8014cffac0d9c6.jpg,1921933.22,1921933.22,1484135.22,1484135.22,960966.61,960966.61,0.0,4.39,-1.1446807703176171e-07,9.27,9.266882997907405,0.0,0.22779045887655813,0.22779045887655813,0.0,0.1079111498683877,0.1079111498683877,0.0,0.03337015381304935,0.013527004817666081,9.988738137494627,24.639137592965604,11.0,0.39,0.0,0.39158597099898906,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/03/5b/035b4491d676a5be6a8014cffac0d9c6.jpg,,,,2026-04-18,383,127.0,128.33333333333334,53.0,,96.16666666666667,101.12500000000001,87.0,9.0,/colorado-statistics-for-each-scratcher-game
162,10.0,378,200000,3.62,,Yes,Yes,"June 23, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/jurassic-world-2882/,https://static.coloradolottery.com/media/cache/b3/ad/b3ad2645e3090eb8cc9a7751838cf345.jpg,JURASSIC WORLD➞,398191,398191,3,3,https://static.coloradolottery.com/media/cache/b3/ad/b3ad2645e3090eb8cc9a7751838cf345.jpg,1441451.4200000002,1441451.4200000002,1043260.4200000002,1043260.4200000002,480483.8066666667,480483.8066666667,0.0,3.62,-2.913729829542441e-07,7.91,7.911757441366478,0.0,0.27624317441244967,0.27624317441244967,0.0,0.1263941680986728,0.1263941680986728,0.0,0.04468180359011307,0.02100773349458615,7.460018656950613,15.865790836381935,9.0,0.43,0.0,0.43304212213942755,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b3/ad/b3ad2645e3090eb8cc9a7751838cf345.jpg,,,,2026-04-18,299,105.66666666666667,116.66666666666667,92.0,,103.66666666666667,104.50000000000001,96.0,13.0,/colorado-statistics-for-each-scratcher-game
163,10.0,396,500,9.74,,Yes,Yes,"Oct. 27, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2898/,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,,,,2026-04-18,173,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
164,10.0,396,500,9.74,,Yes,Yes,"Oct. 27, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2898/,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,,,,2026-04-18,173,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
165,10.0,396,500,9.74,,Yes,Yes,"Oct. 27, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2898/,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,,,,2026-04-18,173,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
166,10.0,396,500,9.74,,Yes,Yes,"Oct. 27, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2898/,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,,,,2026-04-18,173,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
167,10.0,396,500,9.74,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2910/,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,,,,2026-04-18,110,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
168,10.0,396,500,9.74,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2910/,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,,,,2026-04-18,110,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
169,10.0,396,500,9.74,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2910/,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/84/ac/84ac47e174ef616ddce5865d6d0bcec8.jpg,,,,2026-04-18,110,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
170,10.0,396,500,9.74,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/50-100-500-blowout-2910/,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,"$50, $100 & $500 BLOWOUT➞",345100,345100,4550,4550,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,3361274.0,3361274.0,3016174.0,3016174.0,738.7415384615384,738.7415384615384,0.0,9.74,0.0,9.74,9.74,0.0,0.1026694045174538,0.1026694045174538,0.0,0.1026694045174538,0.1026694045174538,0.0,0.019262422275711975,0.019262422275711975,17.30398257204149,17.30398257204149,12.0,0.62,0.0,0.6158081727345048,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/f0/22/f022030240b1a7d994f6ddbd8dc52beb.jpg,,,,2026-04-18,110,135.83333333333334,122.16666666666667,109.5,,122.0,122.375,173.5,19.0,/colorado-statistics-for-each-scratcher-game
171,3.0,367,30000,3.67,,Yes,Yes,"March 31, 2025",,"Sept. 11, 2026",2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/monopolytm-2872/,https://static.coloradolottery.com/media/cache/52/a9/52a9764eb8bdd57d1acb97904abfb2e6.jpg,MONOPOLY™➞,293963,293963,2,2,https://static.coloradolottery.com/media/cache/52/a9/52a9764eb8bdd57d1acb97904abfb2e6.jpg,1078844.21,1078844.21,784881.21,784881.21,539422.105,539422.105,0.0,3.67,-1.9465275712808092e-07,7.56,7.556887989184873,0.0,0.2724796170716063,0.2724796170716063,0.0,0.13232960465090413,0.13232960465090413,0.0,0.04040907209254689,0.019550856059167506,8.248741249946436,17.047515901957787,9.0,0.36,0.0,0.3581954388215534,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/52/a9/52a9764eb8bdd57d1acb97904abfb2e6.jpg,,,,2026-04-18,383,112.66666666666667,120.66666666666667,13.0,,80.5,81.70833333333334,12.0,6.0,/colorado-statistics-for-each-scratcher-game
172,50.0,380,3000000,2.56,,Yes,Yes,"Aug. 18, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/3000000-millionaire-maker-2886/,https://static.coloradolottery.com/media/cache/f7/b7/f7b7aea1e3c82adcf1d7b7fcaa32cf4a.jpg,"$3,000,000 Millionaire Maker➞",421900,421900,2,2,https://static.coloradolottery.com/media/cache/f7/b7/f7b7aea1e3c82adcf1d7b7fcaa32cf4a.jpg,1080064.0,1080064.0,658164.0,658164.0,540032.0,540032.0,0.0,2.56,0.0,4.75,4.747534065934066,0.0,0.390625,0.390625,0.0,0.21063566603460535,0.21063566603460535,0.0,0.0593263533610001,0.03687047859995325,5.618563679603432,9.04029728208986,6.0,0.41,0.0,0.40934611282294386,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/f7/b7/f7b7aea1e3c82adcf1d7b7fcaa32cf4a.jpg,,,,2026-04-18,243,71.0,94.0,68.0,,108.16666666666667,85.29166666666667,19.0,2.0,/colorado-statistics-for-each-scratcher-game
173,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY Holiday Edition➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
174,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY Holiday Edition➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
175,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
176,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
177,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY Holiday Edition➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
178,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY Holiday Edition➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
179,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
180,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
181,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY Holiday Edition➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
182,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY Holiday Edition➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
183,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
184,20.0,397,20000,3.01,,Yes,Yes,"Dec. 29, 2025",,Not Set,2026-04-18,https://www.coloradolottery.com/en/games/scratch/game/20000-frenzy-2900/,https://static.coloradolottery.com/media/cache/04/5c/045c1d7b1c4ea499527a0380bb1fa051.jpg,"$20,000 FRENZY➞",478637,478637,22,22,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,1440697.3699999999,1440697.3699999999,962060.3699999999,962060.3699999999,65486.24409090909,65486.24409090909,0.0,1.5,-0.5000001284100352,2.51,2.5131036816600787,0.0,0.6644519978871338,0.6644519978871338,0.0,0.3979143428493292,0.3979143428493292,0.0,0.05026362129151917,0.037885597492009045,6.631655570232096,8.798283241890498,3.0,0.82,0.0,0.8248965604842656,0.0,1.0,1.0,,https://static.coloradolottery.com/media/cache/b6/5b/b65be2e84ee2d88ec02895ba105545fd.jpg,,,,2026-04-18,110,91.83333333333333,88.16666666666667,129.5,,109.08333333333333,104.64583333333333,112.5,13.0,/colorado-statistics-for-each-scratcher-game
